label,sent_tnx,received_tnx,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_mins,number_of_created_contracts,total_ether_sent,total_ether_balance,avg_val_sent,avg_val_received,max_value_received
0,65,8,5092.91,7242.02,388975.43,0,108.428,-85.56516095,1.668123,2.857855,16.03
0,0,109,0.0,2100.85,228993.17,1,0.0,22.15464076,0.0,0.203254,0.746628
0,1,3,0.0,74822.5,254274.32,0,0.53500134,0.006000004,0.5350010000000001,0.180334,0.49425
0,10,3,19257.99,5972.22,210496.53,0,5.605588478,-2.190696328,0.560559,1.138297,1.309317
0,16,15,892.69,29766.53,460780.98,0,13923.72685,0.010646812,870.2329279999999,928.249167,4895.0
0,225,292,97.07,2947.39,882476.78,0,9581.762624,-24.89893411,42.585612,32.728984999999994,260.772
0,5,4,11496.97,50034.5,257622.88,0,1.243630976,0.013095694,0.248726,0.314182,0.6276930000000001
0,0,107,0.0,2984.33,319323.23,1,0.0,20.81362812,0.0,0.19452,0.388358
0,0,106,0.0,1876.55,198914.1,1,0.0,36.28076216,0.0,0.342271,0.7904979999999999
0,814,822,103.93,693.59,654729.17,0,1120.010773,-21.18568503,1.375935,1.33677,63.0
0,2,1,156.52,0.0,313.03,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,2,1,8.49,0.0,16.98,0,28.088992,0.001008,14.044496,28.09,28.09
0,2,2,163.95,0.0,327.9,0,100.9990158,0.000984218,50.499508,50.5,55.61916
0,2,19,167108.08,29194.06,888903.23,0,3.009519483,140.5012378,1.50476,7.553197999999999,50.9
0,0,2,0.0,30234.49,60468.98,1,0.0,138.70600000000002,0.0,69.35300000000001,138.70600000000002
0,0,30,0.0,6631.55,198946.48,1,0.0,26.08390532,0.0,0.8694639999999999,1.001102
0,0,106,0.0,2139.2,226755.17,1,0.0,56.01532746,0.0,0.528446,1.295565
0,165,100,4023.23,3397.59,1003591.43,0,350.2308,-7.85331433,2.122611,3.423775,24.9501
0,12,11,17881.67,3928.13,257789.48,0,60.85424221,-21.84579624,5.071187,3.546222,12.952204
0,34,7,855.88,485.5,32498.45,0,606.5697239,0.02027611,17.840286,86.655714,300.0
0,2,2,161.34,0.84,324.37,0,100.9990158,0.000984218,50.499508,50.5,53.09533199999999
0,10,7,1290.46,141914.83,1006308.42,0,53.16030383,0.0037686,5.3160300000000005,7.594867,26.455026
0,1,2,0.0,16.07,90.02,0,0.61335578,0.00304422,0.613356,0.3082,0.6064
0,3,1,20.0,0.0,60.0,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,9,9,1.31,12358.17,111235.4,0,3.502009624,0.0084,0.389112,0.390046,1.007809
0,1,1,0.0,0.0,533.75,0,3.988170227,0.000829773,3.98817,3.989,3.989
0,0,17,0.0,9495.79,161428.38,1,0.0,116.4541597,0.0,6.850245,28.36
0,3,7,308.05,2352.44,17391.2,0,25.968677,0.001323,8.656226,3.71,4.995
0,1,1,0.0,0.0,19.92,0,3.999496,0.000504,3.999496,4.0,4.0
0,3,2,1.17,0.42,4.33,0,2000.998585,0.001414909,666.999528,1000.5,1175.936542
0,3,3,1.86,13808.87,41432.18,0,10.16476004,0.001347358,3.388253,3.388702,9.731107000000002
0,0,106,0.0,2160.52,229015.3,1,0.0,20.0486319,0.0,0.189138,0.416846
0,2,2,2.97,51113.03,102232.0,0,1.144772693,0.000891636,0.572386,0.572832,0.945
0,9774,226,8.37,17.18,85673.7,0,24662.91081,-3496.648289,2.523318,93.656029,415.754651
0,1,80,0.0,5175.88,414594.87,0,0.01,3.85458835,0.01,0.048307,0.199288
0,0,28,0.0,8099.5,226785.9,1,0.0,143.4635399,0.0,5.123698,12.549674
0,4,2,2.18,0.0,8.72,0,2000.998113,0.001886545,500.249528,1000.5,1357.254592
0,0,53,0.0,3753.81,198952.03,1,0.0,24.71822898,0.0,0.466382,1.04823
0,153,216,19.01,2203.71,478910.67,0,19.90599085,0.076629392,0.130105,0.092512,0.207138
0,3,2,6.94,0.0,20.83,0,2000.998585,0.001414909,666.999528,1000.5,1489.817546
0,15,7,27016.12,44867.83,719316.67,0,15.41239677,0.007889719,1.027493,2.202898,9.999531
0,294,493,74.49,2116.73,1065445.7,0,50.59959923,0.10779963,0.1721069999999999,0.102855,0.52
0,3,2,25.38,0.21,76.57,0,100.998488,0.001512,33.666163,50.5,64.275028
0,2,2,164.01,0.82,329.65,0,100.9989738,0.001026218,50.499487,50.5,55.74833
0,226,228,56.74,4439.1,1024937.92,0,19.92137205,0.247090024,0.088148,0.088458,1.377508
0,10,9,111.84,110037.47,991455.63,0,0.64950791,0.00695108,0.064951,0.0729399999999999,0.24933
0,1,1,0.0,0.0,1462.92,0,0.14957998,0.00042002,0.14958,0.15,0.15
0,3,3,16.47,36.42,158.65,0,0.7935399999999999,0.00146,0.264513,0.265,0.495
0,0,3,0.0,5178.47,15535.4,1,0.0,186.1,0.0,62.033333,68.1
0,35,37,2377.19,15985.1,674650.17,0,9.83237146,0.01460025,0.280925,0.266134,0.87377
0,87,283,89.67,1174.39,340152.37,0,82.74824872,0.077222915,0.951129,0.29267,5.5
0,48,26,551.13,420.03,37375.12,0,15.92170722,0.029562146,0.331702,0.61351,3.709576
0,34,3767,204.82,72.46,279917.27,0,82.64933236,0.01735171,2.430863,0.021945,5.326194999999999
0,9,5,483.29,193544.81,972073.7,0,32.82312471,0.00214529,3.647014,6.565053999999999,27.8527
0,0,207,0.0,2650.9,548737.1,1,0.0,156.02318369999998,0.0,0.753735,10.695
0,2,2,159.14,0.36,319.0,0,100.9990158,0.000984218,50.499508,50.5,55.758439
0,1,1,0.0,0.0,16.75,0,0.01010715,0.00062,0.010107,0.010727,0.010727
0,14,100,1564.0,7476.41,769536.5,0,20.50772521,0.202444471,1.464838,0.207102,0.400645
0,6,6,25.96,8441.49,50804.7,0,119.2910057,0.01440869,19.881834,19.884236,49.933169
0,2,2,164.14,0.82,329.92,0,100.9989738,0.001026218,50.499487,50.5,53.20530400000001
0,1163,8837,1.72,8.2,74495.67,0,11630.0,9.26831094,10.0,1.317106,999.989578
0,501,507,4.11,2467.48,1253070.92,0,129.4723251,0.251506547,0.258428,0.255866,1.000787
0,3,5,30916.7,56552.11,375510.65,0,9.497,0.00165248,3.165667,1.89973,3.0
0,1,1,0.0,0.0,87387.97,0,100.13895,0.00105,100.13895,100.14,100.14
0,6,5,5.54,22668.74,113376.93,0,1254.689909,0.002688,209.114985,250.938519,830.4028
0,0,133,0.0,1704.94,226756.72,1,0.0,44.00617511,0.0,0.330873,0.907644
0,263,222,1710.28,1258.47,728812.33,0,25716.45923,-1719.2167920000004,97.781214,108.095687,2500.4991600000008
0,1563,1566,4.82,849.14,1337277.23,0,1184.899114,1.200708814,0.758093,0.7574069999999999,9.9995
0,1,5,0.0,129644.99,956166.15,0,0.1,3.9746685,0.1,0.814934,1.99
0,2,2,1.48,4666.93,9336.82,0,2.4616336430000003,0.001024277,1.230817,1.231329,2.0746580000000003
0,3,1,21.68,0.0,65.03,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1524,1597,24.7,425.26,716780.37,0,572.5219705,-14.97749026,0.375671,0.34912,67.58
0,17,43,8364.27,22249.36,1098915.1,0,42062.57479,0.019539,2474.269105,978.199868,7000.0
0,3,1,21.02,0.0,63.05,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,1,0.0,0.0,85419.0,0,0.52745966,0.0005082,0.52746,0.527968,0.527968
0,122,23,4081.17,1320.22,528267.82,0,173.3645131,-9.762320506,1.421021,7.113139,20.506353
0,50,21,8834.95,9957.68,650858.47,0,99.519,-7.90914257,1.99038,4.362374,19.96
0,51,132,720.96,7971.6,1089020.13,0,31.97433363,0.530186759,0.626948,0.246246,1.011134
0,2,1,161.55,0.0,323.1,0,100.9989738,0.001026218,50.499487,101.0,101.0
0,38,40,1557.75,18685.5,806614.35,0,265.4685946,0.018108423,6.986016,6.637167999999999,135.235902
0,0,312,0.0,733.91,228980.03,1,0.0,285.9248084,0.0,0.916426,2.674058
0,1,2,0.0,4287.54,10095.8,0,2.12829901,0.000441,2.128299,1.06437,2.0
0,0,2,0.0,30232.77,60465.53,1,0.0,14.43567714,0.0,7.217839,14.435676999999998
0,85,131,182.41,8522.01,1131888.88,0,1171.292626,0.037823115,13.779913,8.941454,203.779659
0,2,2,33.18,0.58,67.53,0,100.9989498,0.001050158,50.499475,50.5,51.20342
0,12,9,1425.31,9942.63,106587.4,0,27.88410411,0.0171050999999999,2.323675,3.100134,5.9323
0,307,306,14.52,2276.36,701025.08,0,304.9984025,0.199447222,0.99348,0.997379,2.99
0,131,47,4556.72,2592.83,718792.8,0,49.05574,-2.82557702,0.374471,0.98362,3.8005
0,9995,5,6.46,8.32,64656.73,9995,0.0,159.0,0.0,31.8,59.0
0,3,1,23.6,0.0,70.8,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,11,19,13762.11,4639.4,239531.8,0,1647.039988,0.00687996,149.730908,86.686677,547.933024
0,0,8,0.0,24864.26,198914.1,1,0.0,44.8,0.0,5.6,10.0
0,7,8,9.27,16413.01,131369.02,0,9.937816067,0.003705616,1.4196879999999998,1.24269,4.995
0,3,2,27618.45,838.41,84532.17,0,6.005163303,0.001805417,2.001721,3.003484,3.479774
0,48,454,1830.28,1737.35,876611.4,0,86.06955151,0.020279694,1.793116,0.189625,1.006572
0,25,26,14.29,7528.95,196110.0,0,102.879069,0.01660099,4.115163,3.957526,10.239
0,1,1,0.0,0.0,4806.43,0,0.99,0.01,0.99,1.0,1.0
0,1,1,0.0,0.0,2.6,0,7.999528364,0.000471636,7.999528,8.0,8.0
0,2,2,165.28,0.03,330.6,0,100.9989738,0.001026218,50.499487,50.5,51.475632
0,9999,1,11.03,0.0,110325.75,3521,0.0,100.0,0.0,100.0,100.0
0,25,23,6.03,4633.49,106721.05,0,31.48594739,0.012898132,1.2594379999999998,1.369515,9.216809
0,0,1123,0.0,666.82,748839.17,1,0.0,1719.295158,0.0,1.530984,34.746
0,11,24,5835.99,9215.72,285373.17,0,302.0254821000001,0.005737725,27.456862,12.584634,33.995
0,277,305,321.93,962.94,382871.88,0,291.1966803,0.295520127,1.051252,0.955712,3.000382
0,679,715,8.11,617.08,446719.68,0,3528.538981,-0.194399,5.19667,4.934748,76.0
0,16,10,21612.0,3509.32,380885.1,0,21.1653298,0.07729161,1.322833,2.124262,8.3183
0,2,2,159.09,0.3,318.78,0,100.9990158,0.000984218,50.499508,50.5,93.435853
0,2,1,162.69,0.0,325.38,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,0,9999,0.0,15.0,149976.53,1,0.0,68350.83206,0.0,6.835767,9999.9978
0,27,26,9.91,6425.35,167326.47,0,31.87176209,0.012831023,1.180436,1.226331,3.415703
0,14,15,3.07,10528.39,157968.72,0,968.2620201,0.0061586409999999,69.161573,64.55121199999999,500.0
0,3,1,23.34,0.0,70.03,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,9,10,41345.36,30322.59,675334.18,2,1.840368305,0.037404913,0.204485,0.187777,1.08894
0,2,3,160.54,0.03,321.17,0,100.9990158,0.000984218,50.499508,33.666667,87.905963
0,1,1,0.0,0.0,392.08,0,4.99938,0.00062,4.99938,5.0,5.0
0,2,2,162.26,0.33,325.17,0,100.9990158,0.000984218,50.499508,50.5,74.907741
0,1,1,0.0,0.0,5.55,0,0.1738659,0.00062,0.173866,0.174486,0.174486
0,0,38,0.0,2241.64,85182.18,1,0.0,1132.683845,0.0,29.80747,646.0
0,146,83,7777.28,4139.9,1479095.2,2,6.606937169,-1.3607340469999998,0.045253,0.063762,1.7
0,3,2,4.38,0.0,13.15,0,2000.998585,0.001414909,666.999528,1000.5,1037.509695
0,2,2,159.62,0.2,319.65,0,100.9990158,0.000984218,50.499508,50.5,90.777534
0,5,16,1048.35,7787.35,129839.35,0,10.77219478,0.001857067,2.154439,0.6733779999999999,1.934241
0,213,213,29.2,5628.95,1205185.07,0,6547.359685,0.15160438,30.738778000000003,30.739490000000004,100.0
0,8,6,1623.85,23445.92,153666.3,0,146.189,-29.079,18.273625,19.518333,69.0
0,2,2,3.83,391.04,789.75,0,3.989020982,0.000979018,1.99451,1.995,2.995
0,9,41,3618.71,11966.52,523195.6,0,3.955,4.260243622,0.439444,0.200372,0.297584
0,4,2,18.94,0.45,76.65,0,100.9979277,0.002072343,25.249482,50.5,83.979469
0,10,1,16993.43,0.0,169934.32,0,59.04902394,-29.04902394,5.904902,30.0,30.0
0,10,5,409.53,121018.79,609189.28,0,8.00394602,0.00843493,0.800395,1.602476,3.11804
0,1,1,0.0,0.0,629019.87,0,0.001843022,0.000714,0.001843,0.002557,0.002557
0,114,479,87.82,898.6,440442.45,0,114.3372142,0.291972402,1.002958,0.239309,12.027594
0,0,73,0.0,3137.55,229041.22,1,0.0,64.00574627,0.0,0.876791,1.003556
0,0,8,0.0,21597.0,172775.98,1,0.0,277.73646510000003,0.0,34.717058,232.445029
0,0,127,0.0,1566.29,198919.25,1,0.0,39.64361514,0.0,0.312154,0.520175
0,7,1,138089.3,0.0,966625.13,0,198.9949834,-1.994983448,28.427855,197.0,197.0
0,2,2,161.78,0.84,325.23,0,100.9990158,0.000984218,50.499508,50.5,76.67671899999998
0,182,189,59.56,2043.98,397152.12,0,1271.490233,0.161460732,6.986210000000002,6.728316,52.004725
0,73,150,141.75,1273.62,201391.03,0,28.79085131,0.035170374,0.394395,0.192173,5.119
0,2,2,164.89,0.21,330.2,0,100.9989738,0.001026218,50.499487,50.5,67.857068
0,2,4,165.1,0.15,330.78,0,100.9990158,0.000984218,50.499508,25.25,39.998992
0,12,100,9003.23,8944.66,1002504.33,0,160.5,211.30520640000003,13.375,3.718052,100.2347
0,155,9,3965.62,8186.39,688348.82,0,204.4087873,-32.88043787,1.318766,19.058705,133.2925
0,2,2,161.45,0.82,324.53,0,100.9989738,0.001026218,50.499487,50.5,80.125367
0,152,43,1328.73,5674.91,445988.77,0,12.70420366,-0.350027556,0.08358,0.287306,3.184516
0,167,32,4474.75,3089.52,846148.02,0,320.1059665,-71.19987796,1.916802,7.778314999999999,30.0
0,211,217,93.72,3517.5,783072.57,0,217.2703023,0.222133133,1.029717,1.002269,1.171606
0,17,95,1758.12,13154.02,1279520.3,0,92.8406207,4.817704351000001,5.461213,1.027982,23.702336
0,127,41,3432.11,4207.28,608376.45,0,125.58,-2.03743804,0.988819,3.013233,9.9927
0,0,40,0.0,3401.63,136065.4,1,0.0,324.4108107,0.0,8.11027,20.332993
0,0,57,0.0,5112.73,291425.73,1,0.0,35.64120616,0.0,0.6252840000000001,2.373559
0,26,8,22116.81,14336.8,689731.52,0,158.6521,-24.3577,6.102004,16.7868,66.5981
0,23,7,623.35,6737.45,61499.12,0,4.289134941,0.070027839,0.186484,0.622738,1.109163
0,0,140,0.0,1619.85,226778.87,1,0.0,201.0777982,0.0,1.4362700000000002,3.43261
0,302,313,9.59,2867.37,900382.7,0,1420.414967,0.457402248,4.703361,4.539528,10.968803
0,2,2,161.95,0.42,324.73,0,100.9989738,0.001026218,50.499487,50.5,53.002280000000006
0,5,3,75733.04,124.82,379039.63,3,23.54758506,-0.8233970490000001,4.709517,7.574729,21.01977
0,3,2,3.09,0.0,9.28,0,2000.998585,0.001414909,666.999528,1000.5,1057.852149
0,82,171,3659.31,3918.55,970135.15,0,392.456,0.165618108,4.786049,2.296033,50.772436
0,2,2,156.17,6.23,324.8,0,100.9984925,0.00150753,50.499246,50.5,64.667843
0,17,9,1491.92,75240.45,702526.8,0,25.51695293,0.00737657,1.500997,2.836037,9.4145
0,13,13,0.56,4518.8,58751.62,0,0.0,0.0089695709999999,0.0,0.00069,0.002133
0,1414,1424,12.23,630.41,914990.5,0,2823.662694,1.130662376,1.996933,1.983703,5.092669
0,1,1,0.0,0.0,13.98,0,0.998997816,0.000530554,0.998998,0.999528,0.999528
0,5133,4871,1.96,1.89,19292.4,0,88906.01359,8866.200726000001,17.320478,20.072308,5000.0
0,5,5,24.69,52595.75,263102.22,0,6.86127845,0.01384469,1.372256,1.375025,2.557939
0,18,153,7978.39,8398.49,1428579.37,0,25.0450942,0.15731929,1.391394,0.164722,0.452596
0,1967,2544,4.9,644.81,1650035.92,0,1331.008342,1.434284935,0.676669,0.523759,6.189166999999999
0,257,901,990.52,243.95,474365.92,0,294.9102479,0.160654581,1.147511,0.327493,1.5100870000000002
0,4,2,1.89,0.39,8.35,0,2000.998113,0.001886545,500.249528,1000.5,1577.714178
0,4321,2,228.44,291.57,987662.83,0,4.786907307,5.212252673,0.001108,4.99958,4.99958
0,0,3,0.0,20159.64,60478.92,1,0.0,27.0,0.0,9.0,25.0
0,3,1,21.77,0.0,65.32,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,4,1,102096.17,0.0,408384.67,0,0.861438272,0.001561728,0.21536,0.863,0.863
0,0,134,0.0,1692.4,226781.55,1,0.0,30.76393137,0.0,0.229582,0.510138
0,0,5,0.0,39784.41,198922.05,1,0.0,65.96559,0.0,13.193118,60.59559
0,0,21,0.0,10797.98,226757.65,1,0.0,41.74567208,0.0,1.987889,4.999425
0,2,2,164.07,0.82,329.78,0,100.9989738,0.001026218,50.499487,50.5,52.788714
0,2,1,778.35,0.0,1556.7,0,5.83366447,-2.909496,2.916832,2.924168,2.924168
0,68,381,295.35,2785.53,1081370.98,0,61.22328318,0.08210267,0.900342,0.160907,10.0
0,3,2,4.14,0.0,12.43,0,2000.998585,0.001414909,666.999528,1000.5,1440.945509
0,0,191,0.0,1406.46,268633.02,1,0.0,1301.428977,0.0,6.813764,300.0
0,36,3499,19.35,8.55,30620.6,0,10361.90298,0.02281279,287.830638,2.961396,61.019333
0,3,2,3.72,0.52,12.2,0,2000.998585,0.001414909,666.999528,1000.5,1622.286172
0,5,5,3.27,71742.89,358730.82,0,2.9790063730000003,0.002410377,0.595801,0.596283,2.096559
0,0,4275,0.0,204.17,872814.67,1,0.0,0.83816471,0.0,0.000196,0.3
0,8,33,52567.71,3719.16,543273.95,0,1084.015,3980.170012,135.501875,153.460152,997.99916
0,2,2,34.73,0.25,69.95,0,100.9989597,0.001040256,50.49948,50.5,98.686191
0,2,2,159.56,0.3,319.72,0,100.9990158,0.000984218,50.499508,50.5,90.02201600000002
0,7,3,3361.52,12354.44,60593.93,0,26.08403472,0.01596528,3.726291,8.7,20.1
0,2,1,164.07,0.0,328.15,0,100.9989738,0.001026218,50.499487,101.0,101.0
0,5,62,2095.42,8354.04,528427.4,0,0.45538,6.295874191,0.091076,0.108891,2.00035
0,8,8,33.84,6448.74,51860.67,0,21.83860201,0.006425768,2.729825,2.730628,6.860482000000001
0,18,2,13502.42,280954.1,804951.82,0,39.98452572,-19.97230614,2.221363,10.00611,20.0
0,2,2,162.22,0.33,325.1,0,100.9990158,0.000984218,50.499508,50.5,82.48690400000002
0,62,17,4590.62,10336.49,460338.75,0,122.4899,-30.80377327,1.975644,5.393301999999999,29.990326
0,2,2,163.07,0.0,326.13,0,100.9990158,0.000984218,50.499508,50.5,66.735969
0,1,1,0.0,0.0,2.6,0,0.999424369,0.000575631,0.999424,1.0,1.0
0,1,1,0.0,0.0,323.02,0,0.16457684,0.00062,0.164577,0.165197,0.165197
0,1,1,0.0,0.0,5.92,0,4.66576,0.00084,4.66576,4.6666,4.6666
0,37,18,21262.99,7843.76,927918.27,0,234.4709905,0.1797443,6.337054,13.036152,39.241932
0,1,1,0.0,0.0,42333.1,0,4.9,0.095,4.9,4.995,4.995
0,3,2,107.72,0.82,324.8,0,100.9984936,0.001506437,33.666165,50.5,53.089955
0,64,96,7.26,10327.68,991922.07,0,73.42647878,0.042290651,1.147289,0.7653,4.0
0,57,58,27.26,4778.7,278718.03,0,57.03506207,0.097123955,1.000615,0.985038,1.012463
0,79,176,51.84,1742.35,310748.32,0,94.79951071,0.058875261,1.199994,0.538968,11.0
0,0,8,0.0,28345.53,226764.25,1,0.0,17.34119221,0.0,2.1676490000000004,7.999495
0,2,2,46.93,11904.54,23902.93,0,90.31304203,0.00374438,45.15652100000001,45.158393,65.316786
0,2,1,161.06,0.0,322.12,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,0,85,0.0,3756.54,319306.0,1,0.0,70.91178177,0.0,0.834256,1.042853
0,3,1,22.99,0.0,68.97,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,1,0.0,0.0,21.8,0,1.63282385,0.000504,1.632824,1.633328,1.633328
0,5,5,47.01,7795.87,39214.42,0,38.21818622,0.00271378,7.643636999999999,7.64418,17.6829
0,1,1,0.0,0.0,1.87,0,2.386945554,0.000471636,2.386946,2.387417,2.387417
0,2,1,157.68,0.0,315.37,0,62.75380619,0.000984218,31.376903,62.75479,62.75479
0,28,11,20244.69,19954.36,786349.22,0,55.00415298,-5.529812355,1.964434,4.497667,15.0
0,4,3,195389.53,1710.14,786688.55,0,30.2,0.12280344,7.55,10.107601,27.80758
0,11,22,459.24,15580.52,347823.05,0,11.0321733,0.013616331,1.002925,0.502081,2.867576
0,195,272,1028.27,2693.64,924623.88,0,2459.04091,-1186.091074,12.610466,4.679963,138.0
0,2,2,8.78,8818.72,17655.0,0,3.015631574,0.000975636,1.507816,1.508304,2.013411
0,4473,4650,6.49,237.69,1134266.72,0,14603.680880000002,2.932498692,3.264852,3.141207,275.087414
0,8,6,11904.62,37458.31,319986.77,0,29.99742391,1.013576086,3.749678,5.1685,9.998
0,1,1,0.0,0.0,359.87,0,3.3297480000000004,0.00062,3.3297480000000004,3.330368,3.330368
0,6,10,101.97,7814.07,78752.55,0,5.38708198,0.004641058,0.897847,0.539172,1.016368
0,3,1,22.62,0.0,67.87,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,30,33,5.95,16359.54,540043.22,0,616.5408774,0.02122777,20.551363,18.6837,99.703158
0,0,79,0.0,10309.57,814456.03,1,0.0,11.27553342,0.0,0.142728,3.42524
0,19,17,928.2,12705.73,233633.18,0,2.66968778,0.008930814,0.14051,0.157566,0.250797
0,2,1,161.31,0.0,322.62,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,3,1,17.93,0.0,53.78,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,0,62,0.0,5149.88,319292.87,1,0.0,239.7795129,0.0,3.867411,76.47
0,746,762,56.82,1397.48,1107261.32,0,105.72937,0.226662285,0.141728,0.13905,8.2
0,0,112,0.0,1728.65,193609.1,1,0.0,29.0920271,0.0,0.25975,6.0
0,3,2,1.36,0.42,4.9,0,2000.998585,0.001414909,666.999528,1000.5,1171.930598
0,2,2,161.55,0.82,324.73,0,100.9989738,0.001026218,50.499487,50.5,54.666597
0,3,1,23.09,0.0,69.27,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,1,0.0,0.0,261982.97,0,0.200260543,4.799152747,0.200261,4.999413,4.999413
0,410,472,50.83,2332.58,1121818.87,0,334.7765361,0.322504635,0.8165279999999999,0.709956,1.020928
0,25,12,9363.5,18877.84,460621.53,0,24.59661446,0.014396808,0.983865,2.050918,13.875723
0,1,1,0.0,0.0,72.55,0,0.8978,0.0022,0.8978,0.9,0.9
0,0,277,0.0,718.18,198934.83,1,0.0,310.0519242000001,0.0,1.119321,25.0
0,1,1,0.0,0.0,66.22,0,0.267496,0.000504,0.267496,0.268,0.268
0,3,2,25.31,0.45,76.82,0,100.9984829,0.001517096,33.666160999999995,50.5,63.48935400000001
0,12,232,259.71,1064.89,250170.9,0,14.48314078,-2.972428383,1.206928,0.049615,0.057575
0,0,6,0.0,14721.28,88327.7,1,0.0,14.65375945,0.0,2.442293,5.681298
0,3,2,23.19,0.33,70.25,0,100.998446,0.0015539999999999,33.666149,50.5,84.165754
0,10,10,28.16,10033.62,100617.73,0,10.7875562,0.0084865,1.078756,1.079604,1.111333
0,2,1,157.62,0.0,315.23,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,933,946,22.53,942.48,912604.43,0,952.2194292,0.999818399,1.0206,1.007631,2.997373
0,3,2,107.23,0.84,323.38,0,100.9985356,0.001464437,33.666179,50.5,51.585462
0,1,1,0.0,0.0,21.9,0,1.989496,0.000504,1.989496,1.99,1.99
0,7,7,44.71,15554.2,109192.42,0,52.77853860000001,0.003356956,7.539791,7.5402710000000015,16.0
0,1560,1604,19.82,1136.48,1853832.95,0,133628.3935,1.5720047069999998,85.659227,83.310452,1699.995
0,0,13,0.0,17443.12,226760.58,1,0.0,64.26848000000001,0.0,4.943729,14.419125
0,3,2,108.32,0.6,326.17,0,100.9985118,0.001488218,33.66617100000001,50.5,62.19765500000001
0,3,2,4.74,0.42,15.07,0,2000.998585,0.001414909,666.999528,1000.5,1439.110313
0,2,3,159.63,0.54,320.9,0,100.9989738,0.001026218,50.499487,33.666667,99.978992
0,3,9,20.91,39724.1,357579.65,0,3.09513405,0.023201745,1.031711,0.346482,1.000046
0,2,3,0.93,0.0,1.87,0,0.78172,0.00168,0.39086,0.261133,0.695
0,2,2,164.28,0.61,329.78,0,100.9989738,0.001026218,50.499487,50.5,96.287983
0,2,2,44.54,49757.89,99604.87,0,5.00475282,0.00524718,2.502376,2.505,4.5
0,0,159,0.0,2008.41,319337.02,1,0.0,71.94423164,0.0,0.452479,1.291518
0,0,23,0.0,8745.85,201154.47,1,0.0,13.91691037,0.0,0.605083,1.002585
0,3,3,19.85,69202.39,207666.73,0,1.3349,0.0061,0.444967,0.447,1.2
0,3,1,12.75,0.0,38.25,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,1,0.0,0.0,4.02,0,0.494528364,0.000471636,0.494528,0.495,0.495
0,15,5,50232.41,99.43,753983.3,0,25.0966233,0.0583767,1.6731080000000005,5.0310000000000015,24.995
0,1,6,0.0,1047.69,285087.53,0,1.03354387,0.00042,1.033544,0.172327,0.3246
0,3,1,22.49,0.0,67.48,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,1,0.0,0.0,366.28,0,0.949835,0.00062,0.949835,0.950455,0.950455
0,2,11,115241.5,6096.49,297544.4,0,40.10784315,0.000882,20.053922,3.646248,7.395
0,0,297,0.0,981.25,291430.58,1,0.0,312.0866294,0.0,1.050797,2.874991
0,2,24,90475.02,6788.73,343879.47,0,1.438465617,0.111627698,0.719233,0.064587,0.348457
0,2,2,159.09,1.24,320.67,0,100.9990158,0.000984218,50.499508,50.5,85.608012
0,0,11,0.0,8873.76,97611.4,1,0.0,83.16467531,0.0,7.560425,32.4383
0,18,6,3126.6,9121.03,111004.98,0,10.80767711,-2.975380124,0.600427,1.305383,4.208080000000002
0,2,1,20.73,0.0,41.47,0,100.99895,0.00105,50.499475,101.0,101.0
0,3,1,17.52,0.0,52.55,0,100.9979647,0.002035312,33.665988,101.0,101.0
0,20,20,5.91,15122.74,302573.08,0,19.25117681,0.029631991,0.962559,0.96404,10.0
0,39,35,17984.96,8615.56,1002958.12,0,30.33902517,0.051193299,0.777924,0.868292,3.6
0,13,30,88.26,15361.97,462006.45,0,40.49089256,0.012103698,3.114684,1.3501,13.0
0,0,101,0.0,1906.93,192599.63,1,0.0,37.22391987,0.0,0.368554,1.000858
0,2,2,160.7,0.84,323.08,0,100.9990158,0.000984218,50.499508,50.5,69.642385
0,5,5,6.12,13310.0,66580.57,0,37.16276105,0.002238954,7.432552,7.433,11.09
0,5,4,201.39,180.13,1727.45,1,6.26833174,0.04898472,1.253666,1.579329,3.134371
0,2,2,162.8,0.33,326.25,0,100.9990158,0.000984218,50.499508,50.5,64.80728
0,9,9,5.33,35763.56,321920.07,0,11.74283114,0.01402637,1.304759,1.306318,5.921858
0,1,1,0.0,0.0,334495.03,0,0.00944437,8.4e-05,0.009444,0.009528,0.009528
0,0,2321,0.0,68.22,158327.68,1,0.0,0.0,0.0,0.0,0.0
